dataset_id,dataset_name,dataset_title,datase_url,dataset_organization,dataset_groups,harvest_source_id,harvest_source_name,harvest_source_title,harvest_source_url,harvest_source_organization,harvest_source_groups
ab3e13f3-dbc1-4c7b-bf8d-e9effcf1acd4,vocational-programs-in-secondary-schools-1999,"Vocational Programs in Secondary Schools, 1999",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
86e15c03-4473-40bf-98de-c6e6fd844fcc,dual-credit-and-exam-based-courses-2003,"Dual-Credit and Exam-Based Courses, 2003",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
2d3cb5c7-5534-4bbf-8f36-ac7efea96fe1,school-district-finance-survey-200910,"School District Finance Survey, 2009-10",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
e95de8ad-5f47-4733-bc98-48061d222ca3,idea-part-c-state-performance-plan-and-annual-performance-report-fiscal-year-2008,"IDEA Part C State Performance Plan and Annual Performance Report, Fiscal Year 2008",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
2e614b4f-3338-4afa-a5f5-976cdf7d19a0,idea-part-c-state-performance-plan-and-annual-performance-report-fiscal-year-2006,"IDEA Part C State Performance Plan and Annual Performance Report, Fiscal Year 2006",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
35cc1823-1d88-42e2-bd20-2ee043d12687,idea-part-c-state-performance-plan-and-annual-performance-report-fiscal-year-2010,"IDEA Part C State Performance Plan and Annual Performance Report, Fiscal Year 2010",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
abc33d4c-1fd7-42cd-950e-9485944d0854,idea-part-c-state-performance-plan-and-annual-performance-report-fiscal-year-2012,"IDEA Part C State Performance Plan and Annual Performance Report, Fiscal Year 2012",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
d741fa35-9472-4f9a-81ec-c517793aeb48,201314-integrated-postsecondary-education-data-system,"Integrated Postsecondary Education Data System, 2013-14",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
56f92736-546e-4f00-a792-eb5128e5bf77,gun-free-schools-act-report-1998-99,"Gun Free Schools Act Report, 1998-99",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
027cca6b-764d-429f-a880-205de40329e4,pre-elementary-education-longitudinal-study,Pre-Elementary Education Longitudinal Study,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
a4cbf151-437c-4fb7-b87f-9bb6d877fac9,200506-integrated-postsecondary-education-data-system,"Integrated Postsecondary Education Data System, 2005-06",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
43020f93-18d5-4951-b7ee-455c7fc12a7b,edfacts-technology-201011,"EDFacts Technology, 2010-11",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
44cbda62-770b-4237-8d70-2065c433beab,national-evaluation-of-the-comprehensive-technical-assistance-centers,Evaluation of the Comprehensive Technical Assistance Centers 2007,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
9fbcfd86-7816-4f2e-b50a-d99715400df3,consolidated-state-performance-report-201011,"Consolidated State Performance Report, 2010-11",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
e8f1fa6c-1afd-4d7a-b36c-ef49696d70e2,nces-locale-boundaries,NCES Locale Boundaries,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
6856df09-4deb-4b12-a7a3-9d3ff889473a,agency-it-policy-archive-452c6,Agency IT Policy Archive,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
c389e1e1-c147-4792-9350-101e9f9ed8a9,edfacts-school-improvement-grant-201112,"EDFacts School Improvement Grant, 2011-12",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
b2a8d8fd-f2ba-4a2e-baa9-fcb6d4b03494,carl-d-perkins-career-and-technical-education-act-of-2006-consolidated-annual-report-20091-d136f,"Carl D. Perkins Career and Technical Education Act of 2006 Consolidated Annual Report, 2009-10",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
8b8eb62e-95d9-4071-b127-9b57ee16840c,edfacts-race-to-the-top-201112,"EDFacts Race To The Top, 2011-12",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
8dc443af-1ff8-4e95-97c7-90b53c55948e,teacher-follow-up-survey-1991-92,"Teacher Follow-Up Survey, 1991-92",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
2b19cd5c-1716-41d1-aa9a-92f1ef10c00e,services-and-support-programs-for-military-service-members-and-veterans-2012-13,"Services and Support Programs for Military Service Members and Veterans, 2012-13",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
aceecebf-4c33-4451-b28b-4a1cbd6ae370,public-school-principals-perceptions-of-their-school-facilities-2005,"Public School Principals' Perceptions of Their School Facilities, 2005",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
8f734948-a00d-4760-ab61-68265b88f591,national-indian-education-study-2015,"National Indian Education Study, 2015",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
f03df47c-cb7a-4c96-a109-f507c195fc35,free-application-for-federal-student-aid-2014-15-e6a8f,"Free Application for Federal Student Aid, 2014-15",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
8d764611-925f-4935-91d6-00b26ccabaeb,college-affordability-and-transparency-list-explanation-form-201112,"College Affordability and Transparency List Explanation Form, 2011–12",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
3160159e-c159-42d7-ad68-1425b4b33dcf,200405-integrated-postsecondary-education-data-system,"Integrated Postsecondary Education Data System, 2004-05",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
83565156-6837-4466-aba5-3dce8166c0c5,district-survey-of-alternative-schools-and-programs-200708,"District Survey of Alternative Schools and Programs, 2007-08",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
ad673353-2369-43e6-bf53-16ad03e16649,ed-grants-investing-in-innovation-i3-fund-2011,ED Grants: Investing in Innovation (i3) Fund 2011,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
e2b54de1-c7a1-4fea-b4b7-09e5031e28ce,national-assessment-of-educational-progress-2015,"National Assessment of Educational Progress, 2015",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
2fafec4a-4cb7-4dab-9b69-89a58ad52f59,national-education-longitudinal-study-of-1988,National Education Longitudinal Study of 1988,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
f2e8f3d5-8001-4eec-afde-1dab6bf853df,private-school-universe-survey-2001-02,"Private School Universe Survey, 2001-02",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
924aa4e7-e48f-422a-8b76-fe2d2b2edb0e,edfacts-school-improvement-grant-2010-11,"EDFacts School Improvement Grant, 2010-11",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
1fed095f-b241-447b-9eff-33168316644e,elementary-school-math-professional-development-impact-evaluation,Elementary School Math Professional Development Impact Evaluation,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
b60fa2ae-eac7-49b2-9f0d-a95f774b2348,201213-integrated-postsecondary-education-data-system,"Integrated Postsecondary Education Data System, 2012-13",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
ad9c5aaf-d9e1-44c7-bb66-33f8d9e434b1,summer-food-service-participation-meals-and-costs-data,"Summer Food Service Participation, Meals, and Costs Data",,Department of Agriculture,"['Agriculture', 'Education']",50ca39af-9ddb-466d-8cf3-84d67a204346,usda-json,USDA JSON,http://www.usda.gov/data.json,Department of Agriculture,[]
93a69c95-583b-427a-886c-7307a2611a8a,consolidated-state-performance-report-201112,"Consolidated State Performance Report, 2011-12",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
b0ffdfa7-e1f5-4191-ad5a-430891705ff1,common-core-of-data-nonfiscal-survey-198687,"Common Core of Data Nonfiscal Survey, 1986–87",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
83ffe8d8-d3e5-48fd-8fdb-679a5cfb4924,trends-in-international-mathematics-and-science-study-2003,"Trends in International Mathematics and Science Study, 2003",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
d121de12-34ff-4160-be16-814c36cfc584,condition-of-americas-public-school-facilities-1999,"Condition of America's Public School Facilities, 1999",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
9605b5f7-0d4e-4dfb-bd04-f83519480db0,campus-safety-and-security-survey-2012,"Campus Safety and Security Survey, 2012",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
c497b42e-93f8-4dc2-8d06-388f26ab358f,common-core-of-data-2001-02,"Common Core of Data Nonfiscal Survey, 2001-02",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
0badf31f-83eb-41d0-b31e-6d1155c2cb0c,edfacts-migrant-education-program-2010-11,"EDFacts Migrant Education Program, 2010-11",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
3e667a89-0ae9-4dbd-9872-47ee3e5bf3d8,civil-rights-data-collection-201112,"Civil Rights Data Collection, 2011-12",,Department of Education,"['AAPI', 'Education', 'Opportunity']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
11321c27-16ec-4ed5-9da2-298c8c3252c5,national-assessment-of-educational-progress-2016,"National Assessment of Educational Progress, 2016",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
0ea49256-9ec1-4a6c-88cf-e5b81a9b32ec,free-application-for-federal-student-aid-2015-16-bc1e1,"Free Application for Federal Student Aid, 2015-16",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
f4451df7-b5ef-49b5-a93c-3c5975e74064,idea-part-c-state-performance-plan-and-annual-performance-report-fiscal-year-2011,"IDEA Part C State Performance Plan and Annual Performance Report, Fiscal Year 2011",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
95399b1f-6d6a-405c-826d-f833c06192fa,civil-rights-data-collection-2006,"Civil Rights Data Collection, 2006",,Department of Education,"['AAPI', 'Education', 'Opportunity']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
a21f0e26-44bd-4076-bc1c-a1e7dad33045,free-application-for-federal-student-aid-2015-16-4e64b,"Free Application for Federal Student Aid, 2015-16",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
4e849db4-7b0b-4f5c-bfad-467445dad377,common-core-of-data-2004-05,"Common Core of Data Nonfiscal Survey, 2004-05",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
57157b5c-1005-4aa3-97f8-3230cdbd3042,2005-national-assessment-of-educational-progress,"National Assessment of Educational Progress, 2005",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
103677a0-eb12-4a1d-9ed7-27e5baf58b20,investing-in-innovation-2011-applications,Investing in Innovation 2011 Applications,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
e9e0cc72-b523-4445-a385-273274128461,edfacts-title-iii-limited-english-proficiency-2010-11,"EDFacts Title III/Limited English Proficiency, 2010-11",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
e1d24201-0612-41b5-b01e-b31d5259490e,national-household-education-surveys-program-2012-early-childhood-program-participation-su,"National Household Education Surveys Program, 2012 Early Childhood Program Participation Survey",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
bb00dadf-2b24-49a1-b062-b3492b75ba64,early-childhood-longitudinal-study-kindergarten-class-of-201011,"Early Childhood Longitudinal Study, Kindergarten Class of 2010-11",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
9aa32800-5e63-4b39-8755-61fbc72dfa8f,national-household-education-surveys-program-2007-parent-and-family-involvement-in-educati,"National Household Education Surveys Program, 2007 Parent and Family Involvement in Education Survey",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
5e8f987c-421c-4fdf-9fc6-565e8d44dc29,foods-and-physical-activity-in-public-elementary-schools-2005,"Foods and Physical Activity in Public Elementary Schools, 2005",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
f6427083-bb86-42e1-966a-08f789e7c4f0,edfacts-charter-schools-201112,"EDFacts Charter Schools, 2011-12",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
c3135a22-361e-45be-8915-b35457e58afe,idea-part-c-state-performance-plan-and-annual-performance-report-fiscal-year-2005,"IDEA Part C State Performance Plan and Annual Performance Report, Fiscal Year 2005",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
411f4dd8-6758-447f-8d78-a99a350a2212,edfacts-career-and-technical-education-2010-11,"EDFacts Career and Technical Education, 2010-11",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
4df02f31-cc24-4c79-a07d-f019dfd2e164,vocational-rehabilitation-programs-core-data,Vocational Rehabilitation Programs - Core Data,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
b1be9111-40a5-405e-a627-4f4fc827098f,2003-program-for-international-student-assessment,"Program for International Student Assessment, 2003",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
e3036dcd-77a5-40cc-8f88-d89bdcf883cf,2011-national-indian-education-study,"National Indian Education Study, 2011",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
6995033a-0db5-4b65-87d0-ac878ce114cf,resolutions-related-to-sexual-violence,Resolutions Related To Sexual Violence,,Department of Education,"['Education', 'Safety']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
e92f719e-d23c-4232-a234-6dd2ae5baa49,us-department-of-education-ed-internet-domains,U.S. Department of Education (ED) Internet Domains,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
2f86ddcb-5452-49d8-a500-bc1e8dc03c57,campus-safety-and-security-survey-2013,"Campus Safety and Security Survey, 2013",,Department of Education,"['Education', 'Safety']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
2cb2a398-f074-434a-830b-6d2fe80794d9,program-for-international-student-assessment-2015,"Program for International Student Assessment, 2015",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
32ebbc83-acaa-4376-8ce3-0ae4a30c3f49,national-school-lunch-assistance-program-participation-and-meals-served-data,National School Lunch Assistance Program Participation and Meals Served Data,,Department of Agriculture,"['Agriculture', 'Education']",50ca39af-9ddb-466d-8cf3-84d67a204346,usda-json,USDA JSON,http://www.usda.gov/data.json,Department of Agriculture,[]
0e985ae7-a4a9-4c25-b728-e231e0adbed1,state-library-agencies-survey-fiscal-year-2005,"State Library Agencies Survey, Fiscal Year 2005",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
7d2b5553-2832-499b-b95f-21ef3cd6fcc0,state-library-agencies-survey-fiscal-year-2004,"State Library Agencies Survey, Fiscal Year 2004",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
7ed90fa9-1efa-4af0-8302-69bff533e4cd,early-childhood-longitudinal-study-birth-cohort,"Early Childhood Longitudinal Study, Birth Cohort",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
cc5517f5-de00-4835-a75d-57d6208de4b0,implementation-of-title-i-and-title-ii-program-initiatives-2014,"Implementation of Title I and Title II Program Initiatives, 2014",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
447fca49-d647-466b-a08d-f4cf74dbeb01,trends-in-international-mathematics-and-science-study-2011,"Trends in International Mathematics and Science Study, 2011",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
43455eca-cd33-429b-ae2d-f14a49546fba,federal-pell-grant-reporting-2012-13,"Federal Pell Grant Reporting, 2012-13",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
420cb25f-0351-4c15-94cd-4a0e66fd1dfd,2000-baccalaureate-and-beyond-longitudinal-study,"Baccalaureate and Beyond Longitudinal Study 2000, Base Year",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
79c761f0-14c2-4a96-9a60-35dc6f784020,public-libraries-survey-fiscal-year-2003,"Public Libraries Survey, Fiscal Year 2003",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
0f0bb0eb-927d-4c60-b3ce-1659df36ad84,distance-education-courses-for-public-elementary-and-secondary-school-students-200405,"Distance Education Courses for Public Elementary and Secondary School Students, 2004-05",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
332a7c0d-ed69-4e33-9d46-61e4b80c92ab,2012-national-assessment-of-educational-progress,"National Assessment of Educational Progress, 2012",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
2ef49e19-6ebd-4dfd-bc00-555ca74d3b70,common-origination-and-disbursement-system,Common Origination and Disbursement System,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
5b5f2a7b-c681-477d-8551-eb471e5ada15,gainful-employment-informational-rates-2011,"Gainful Employment Informational Rates, 2011",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
28efe440-e247-43ca-bbfd-ca8341bd38e6,my-brothers-keeper-key-statistical-indicators-on-boys-and-men-of-color,My Brother's Keeper Key Statistical Indicators on Boys and Men of Color,,Department of Education,"['AAPI', 'Education', 'Safety']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
93bfebd7-03f6-490f-b410-aa85ec830635,2009-program-for-international-student-assessment,"Program for International Student Assessment, 2009",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
e24cfa88-ec66-4352-94ab-346787dd914c,national-public-education-financial-survey-201314,"National Public Education Financial Survey, 2013-14",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
60303f02-1e75-4c6a-9571-ef8446642eea,idea-part-b-section-618-table-7-dispute-resolution-fiscal-year-2012,"IDEA Part B Section 618 Table 7 Dispute Resolution, School Year 2011-12",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
b4a02970-06c9-4dfb-b553-b27060408beb,idea-part-b-state-performance-plan-and-annual-performance-report-fiscal-year-2009,"IDEA Part B State Performance Plan and Annual Performance Report, Fiscal Year 2009",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
901cbc08-c584-4c8c-8c9d-7423aeb46cd0,public-libraries-survey-fiscal-year-2002,"Public Libraries Survey, Fiscal Year 2002",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
5c3071ba-350f-4061-91c3-ba2a82756e7b,200506-private-school-universe-survey,"Private School Universe Survey, 2005-06",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
b2de82c6-745f-4b9e-9b03-e405d7536c82,2012-academic-libraries-survey,"Academic Libraries Survey, 2012",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
3385a593-3004-4fed-acc8-73602ca4e707,dropout-prevention-services-and-programs,Dropout Prevention Services and Programs,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
a67de4c9-f454-4ec9-8d56-2b47a21e55d3,federal-family-education-loan-direct-loan-cohort-default-rates-2011,Cohort Default Rates,,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
4c280553-933e-40fb-b440-8a31c72b6c1a,200708-schools-and-staffing-survey,"Schools and Staffing Survey, 2007-08",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
caca0428-eb62-42c3-94a6-a8f04de1860f,2009-national-assessment-of-educational-progress,"National Assessment of Educational Progress, 2009",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
3e71dd4b-acba-41c8-8c33-f8b1062b5a47,education-longitudinal-study-of-2002,Education Longitudinal Study of 2002,,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
5736ed01-35f0-4303-98cc-2156bdf69a63,200809-integrated-postsecondary-education-data-system,"Integrated Postsecondary Education Data System, 2008-09",,Department of Education,"['AAPI', 'Education']",5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
8f49d79a-8e0b-4cc0-82c0-da833197cc20,arts-education-surveys-of-secondary-school-teachers-2009,"Arts Education Surveys of Secondary School Teachers, 2009",,Department of Education,['Education'],5dbeaed9-d6b1-4f96-be25-63b14804ca7b,education-json,Education JSON,http://www.ed.gov/data.json,Department of Education,[]
